model,revision,gcid,actual_label,pred_label,pred_proba,correct,threshold
CatBoost,1112,410,1,1.0,0.8827,1.0,0.329
CatBoost,1112,411,1,1.0,0.7934,1.0,0.329
CatBoost,1112,413,1,1.0,0.8827,1.0,0.329
CatBoost,1112,416,1,1.0,0.9402,1.0,0.329
CatBoost,1112,417,1,1.0,0.9402,1.0,0.329
CatBoost,1112,418,1,1.0,0.9402,1.0,0.329
CatBoost,1112,419,1,1.0,0.9402,1.0,0.329
CatBoost,1112,424,1,0.0,0.0558,0.0,0.329
CatBoost,1112,454,1,1.0,0.967,1.0,0.329
CatBoost,1112,482,1,1.0,0.8036,1.0,0.329
CatBoost,1112,483,1,1.0,0.8036,1.0,0.329
CatBoost,1112,493,1,1.0,0.8036,1.0,0.329
CatBoost,1112,514,1,0.0,0.0779,0.0,0.329
CatBoost,1112,516,0,0.0,0.0544,1.0,0.329
CatBoost,1112,517,0,0.0,0.1027,1.0,0.329
CatBoost,1112,533,0,0.0,0.0576,1.0,0.329
CatBoost,1112,609,1,1.0,0.5161,1.0,0.329
CatBoost,1112,610,1,1.0,0.5161,1.0,0.329
CatBoost,1112,619,1,1.0,0.9501,1.0,0.329
CatBoost,1112,620,1,1.0,0.9501,1.0,0.329
CatBoost,1112,621,1,1.0,0.8226,1.0,0.329
CatBoost,1112,622,1,1.0,0.8226,1.0,0.329
CatBoost,1112,623,1,1.0,0.7759,1.0,0.329
CatBoost,1112,624,1,1.0,0.7759,1.0,0.329
CatBoost,1112,625,1,0.0,0.0818,0.0,0.329
CatBoost,1112,626,1,0.0,0.0801,0.0,0.329
CatBoost,1112,628,1,1.0,0.52,1.0,0.329
CatBoost,1112,636,0,1.0,0.8037,0.0,0.329
CatBoost,1112,638,1,1.0,0.7773,1.0,0.329
CatBoost,1112,639,1,1.0,0.4634,1.0,0.329
CatBoost,1112,641,1,0.0,0.1082,0.0,0.329
CatBoost,1112,642,1,1.0,0.7133,1.0,0.329
CatBoost,1112,643,1,1.0,0.7133,1.0,0.329
CatBoost,1112,645,1,0.0,0.1344,0.0,0.329
CatBoost,1112,646,1,0.0,0.2149,0.0,0.329
CatBoost,1112,647,1,0.0,0.1716,0.0,0.329
CatBoost,1112,648,1,0.0,0.2728,0.0,0.329
CatBoost,1112,649,1,0.0,0.151,0.0,0.329
CatBoost,1112,650,1,0.0,0.2001,0.0,0.329
CatBoost,1112,653,1,1.0,0.3603,1.0,0.329
CatBoost,1112,654,1,1.0,0.6759,1.0,0.329
CatBoost,1112,655,1,0.0,0.1929,0.0,0.329
CatBoost,1112,658,1,1.0,0.7005,1.0,0.329
CatBoost,1112,660,1,1.0,0.8113,1.0,0.329
CatBoost,1112,661,1,0.0,0.2961,0.0,0.329
CatBoost,1112,662,1,1.0,0.4173,1.0,0.329
CatBoost,1112,680,1,1.0,0.6401,1.0,0.329
CatBoost,1112,681,1,1.0,0.6401,1.0,0.329
CatBoost,1112,682,1,1.0,0.9089,1.0,0.329
CatBoost,1112,683,1,1.0,0.7688,1.0,0.329
CatBoost,1112,684,1,1.0,0.7688,1.0,0.329
CatBoost,1112,699,1,1.0,0.6343,1.0,0.329
CatBoost,1112,702,1,1.0,0.6343,1.0,0.329
CatBoost,1112,741,1,1.0,0.8397,1.0,0.329
CatBoost,1112,742,1,1.0,0.8397,1.0,0.329
CatBoost,1112,743,0,1.0,0.9484,0.0,0.329
CatBoost,1112,748,1,0.0,0.1457,0.0,0.329
CatBoost,1112,749,1,1.0,0.6106,1.0,0.329
CatBoost,1112,834,0,0.0,0.0105,1.0,0.329
CatBoost,1112,835,1,1.0,0.9881,1.0,0.329
CatBoost,1112,836,1,1.0,0.8608,1.0,0.329
CatBoost,1112,840,1,1.0,0.9836,1.0,0.329
CatBoost,1112,842,1,1.0,0.9852,1.0,0.329
CatBoost,1112,843,1,1.0,0.9836,1.0,0.329
CatBoost,1112,850,1,1.0,0.4549,1.0,0.329
CatBoost,1112,854,0,0.0,0.0265,1.0,0.329
CatBoost,1112,857,0,0.0,0.071,1.0,0.329
CatBoost,1112,860,1,1.0,0.4597,1.0,0.329
CatBoost,1112,861,1,0.0,0.182,0.0,0.329
CatBoost,1112,862,1,1.0,0.9882,1.0,0.329
CatBoost,1112,929,1,1.0,0.6236,1.0,0.329
CatBoost,1112,930,1,1.0,0.4092,1.0,0.329
CatBoost,1112,949,1,0.0,0.3172,0.0,0.329
CatBoost,1112,957,0,0.0,0.0273,1.0,0.329
CatBoost,1112,958,1,0.0,0.1424,0.0,0.329
CatBoost,1112,960,1,1.0,0.6835,1.0,0.329
CatBoost,1112,983,1,1.0,0.6568,1.0,0.329
CatBoost,1112,984,1,1.0,0.6931,1.0,0.329
CatBoost,1112,985,1,1.0,0.6931,1.0,0.329
CatBoost,1112,986,1,1.0,0.6931,1.0,0.329
CatBoost,1112,987,1,1.0,0.4841,1.0,0.329
CatBoost,1112,988,1,1.0,0.6931,1.0,0.329
CatBoost,1112,989,1,1.0,0.6931,1.0,0.329
CatBoost,1112,990,1,0.0,0.0709,0.0,0.329
CatBoost,1112,991,1,1.0,0.6931,1.0,0.329
CatBoost,1112,994,1,1.0,0.8647,1.0,0.329
CatBoost,1112,995,1,1.0,0.8647,1.0,0.329
CatBoost,1112,996,1,1.0,0.5243,1.0,0.329
CatBoost,1112,998,0,0.0,0.0272,1.0,0.329
CatBoost,1112,999,0,0.0,0.0409,1.0,0.329
CatBoost,1112,1000,0,0.0,0.0867,1.0,0.329
CatBoost,1112,1005,0,0.0,0.0773,1.0,0.329
CatBoost,1112,1006,0,0.0,0.0802,1.0,0.329
CatBoost,1112,1009,1,0.0,0.054,0.0,0.329
CatBoost,1112,1010,1,0.0,0.0936,0.0,0.329
CatBoost,1112,1011,0,0.0,0.0411,1.0,0.329
CatBoost,1112,1019,1,1.0,0.4982,1.0,0.329
CatBoost,1112,1020,0,0.0,0.173,1.0,0.329
CatBoost,1112,1021,1,1.0,0.4982,1.0,0.329
CatBoost,1112,1048,1,1.0,0.6767,1.0,0.329
CatBoost,1112,1049,1,1.0,0.6767,1.0,0.329
CatBoost,1112,1050,1,1.0,0.6767,1.0,0.329
CatBoost,1112,1051,1,1.0,0.6767,1.0,0.329
CatBoost,1112,1054,1,0.0,0.0495,0.0,0.329
CatBoost,1112,1062,1,1.0,0.3495,1.0,0.329
CatBoost,1112,1063,1,1.0,0.3495,1.0,0.329
CatBoost,1112,1127,0,0.0,0.0295,1.0,0.329
CatBoost,1112,1135,1,1.0,0.948,1.0,0.329
CatBoost,1112,1136,1,1.0,0.948,1.0,0.329
CatBoost,1112,1137,1,1.0,0.948,1.0,0.329
CatBoost,1112,1138,1,1.0,0.948,1.0,0.329
CatBoost,1112,1140,1,1.0,0.948,1.0,0.329
CatBoost,1112,1141,1,1.0,0.8148,1.0,0.329
CatBoost,1112,1145,1,1.0,0.8277,1.0,0.329
CatBoost,1112,1148,1,1.0,0.8148,1.0,0.329
CatBoost,1112,1149,1,1.0,0.675,1.0,0.329
CatBoost,1112,1150,1,1.0,0.7018,1.0,0.329
CatBoost,1112,1151,1,1.0,0.675,1.0,0.329
CatBoost,1112,1152,1,1.0,0.8277,1.0,0.329
CatBoost,1112,1153,1,1.0,0.7018,1.0,0.329
CatBoost,1112,1154,1,1.0,0.8277,1.0,0.329
CatBoost,1112,1157,1,1.0,0.7018,1.0,0.329
CatBoost,1112,1158,1,1.0,0.7018,1.0,0.329
CatBoost,1112,1159,1,1.0,0.7018,1.0,0.329
CatBoost,1112,1160,1,1.0,0.7018,1.0,0.329
CatBoost,1112,1161,1,1.0,0.8148,1.0,0.329
CatBoost,1112,1162,1,1.0,0.8277,1.0,0.329
CatBoost,1112,1163,1,1.0,0.8277,1.0,0.329
CatBoost,1112,1164,1,1.0,0.8148,1.0,0.329
CatBoost,1112,1165,1,1.0,0.7018,1.0,0.329
CatBoost,1112,1166,1,1.0,0.7018,1.0,0.329
CatBoost,1112,1167,1,1.0,0.7018,1.0,0.329
CatBoost,1112,1168,1,1.0,0.7018,1.0,0.329
CatBoost,1112,1169,1,1.0,0.7018,1.0,0.329
CatBoost,1112,1170,1,1.0,0.7018,1.0,0.329
CatBoost,1112,1171,1,1.0,0.8277,1.0,0.329
CatBoost,1112,1172,1,1.0,0.5678,1.0,0.329
CatBoost,1112,1174,1,1.0,0.8277,1.0,0.329
CatBoost,1112,1177,0,1.0,0.728,0.0,0.329
CatBoost,1112,1179,1,1.0,0.8162,1.0,0.329
CatBoost,1112,1180,1,1.0,0.8162,1.0,0.329
CatBoost,1112,1181,1,1.0,0.7879,1.0,0.329
CatBoost,1112,1182,1,1.0,0.7879,1.0,0.329
CatBoost,1112,1183,1,1.0,0.8484,1.0,0.329
CatBoost,1112,1184,1,1.0,0.8484,1.0,0.329
CatBoost,1112,1189,1,1.0,0.6752,1.0,0.329
CatBoost,1112,1190,1,0.0,0.083,0.0,0.329
CatBoost,1112,1191,1,0.0,0.1412,0.0,0.329
CatBoost,1112,1197,1,1.0,0.7229,1.0,0.329
CatBoost,1112,1198,1,1.0,0.7229,1.0,0.329
CatBoost,1112,1844,1,1.0,0.8326,1.0,0.329
CatBoost,1112,1845,0,0.0,0.1191,1.0,0.329
CatBoost,1112,1982,1,1.0,0.9839,1.0,0.329
CatBoost,1112,1983,1,1.0,0.5686,1.0,0.329
CatBoost,1112,2002,1,1.0,0.6603,1.0,0.329
CatBoost,1112,2003,1,1.0,0.6603,1.0,0.329
CatBoost,1112,2007,1,1.0,0.7287,1.0,0.329
CatBoost,1112,2009,0,0.0,0.0441,1.0,0.329
CatBoost,1112,2063,0,0.0,0.0353,1.0,0.329
CatBoost,1112,2150,1,1.0,0.4724,1.0,0.329
CatBoost,1112,2152,0,1.0,0.3577,0.0,0.329
CatBoost,1112,2153,1,1.0,0.8178,1.0,0.329
CatBoost,1112,2154,1,1.0,0.6549,1.0,0.329
CatBoost,1112,2297,1,1.0,0.8017,1.0,0.329
CatBoost,1112,2298,1,1.0,0.8017,1.0,0.329
CatBoost,1112,2299,1,1.0,0.8017,1.0,0.329
CatBoost,1112,2314,1,1.0,0.6849,1.0,0.329
CatBoost,1112,2315,1,1.0,0.6849,1.0,0.329
CatBoost,1112,2341,1,1.0,0.9827,1.0,0.329
CatBoost,1112,2343,1,1.0,0.9381,1.0,0.329
CatBoost,1112,2344,1,1.0,0.9381,1.0,0.329
CatBoost,1112,2345,1,1.0,0.7994,1.0,0.329
CatBoost,1112,2347,1,1.0,0.7994,1.0,0.329
CatBoost,1112,2348,1,1.0,0.7994,1.0,0.329
CatBoost,1112,2349,1,1.0,0.6465,1.0,0.329
CatBoost,1112,2351,1,0.0,0.0675,0.0,0.329
CatBoost,1112,2356,1,0.0,0.2132,0.0,0.329
CatBoost,1112,2357,1,1.0,0.7744,1.0,0.329
CatBoost,1112,2375,1,0.0,0.1494,0.0,0.329
CatBoost,1112,2378,1,1.0,0.6585,1.0,0.329
CatBoost,1112,2387,0,0.0,0.0998,1.0,0.329
CatBoost,1112,2497,1,1.0,0.4796,1.0,0.329
CatBoost,1112,2498,1,1.0,0.4796,1.0,0.329
CatBoost,1112,2503,1,1.0,0.7936,1.0,0.329
CatBoost,1112,2504,1,1.0,0.8588,1.0,0.329
CatBoost,1112,2505,1,1.0,0.9056,1.0,0.329
CatBoost,1112,2522,1,1.0,0.9283,1.0,0.329
CatBoost,1112,2526,1,0.0,0.1148,0.0,0.329
CatBoost,1112,2561,1,1.0,0.9148,1.0,0.329
CatBoost,1112,2564,1,1.0,0.8395,1.0,0.329
CatBoost,1112,2565,1,1.0,0.7592,1.0,0.329
CatBoost,1112,2576,1,1.0,0.8605,1.0,0.329
CatBoost,1112,2577,1,1.0,0.7677,1.0,0.329
CatBoost,1112,2630,1,0.0,0.0844,0.0,0.329
CatBoost,1112,2631,1,1.0,0.6791,1.0,0.329
CatBoost,1112,2632,1,1.0,0.6791,1.0,0.329
CatBoost,1112,2665,1,1.0,0.9665,1.0,0.329
CatBoost,1112,2682,1,1.0,0.9079,1.0,0.329
CatBoost,1112,2688,1,1.0,0.8208,1.0,0.329
CatBoost,1112,2689,1,1.0,0.8432,1.0,0.329
CatBoost,1112,2692,1,1.0,0.7033,1.0,0.329
CatBoost,1112,2693,1,1.0,0.7033,1.0,0.329
CatBoost,1112,2799,1,1.0,0.893,1.0,0.329
CatBoost,1112,2800,1,1.0,0.7164,1.0,0.329
CatBoost,1112,2818,0,1.0,0.6735,0.0,0.329
CatBoost,1112,2819,1,1.0,0.6281,1.0,0.329
CatBoost,1112,2975,1,1.0,0.6915,1.0,0.329
CatBoost,1112,3005,0,0.0,0.2133,1.0,0.329
CatBoost,1112,3023,0,0.0,0.0716,1.0,0.329
CatBoost,1112,3025,0,0.0,0.2765,1.0,0.329
CatBoost,1112,3094,0,0.0,0.0319,1.0,0.329
CatBoost,1112,3096,0,0.0,0.1661,1.0,0.329
CatBoost,1112,3318,0,0.0,0.0152,1.0,0.329
CatBoost,1112,3847,1,1.0,0.5569,1.0,0.329
CatBoost,1112,3852,1,1.0,0.6647,1.0,0.329
CatBoost,1112,3853,1,1.0,0.6574,1.0,0.329
CatBoost,1112,3918,1,1.0,0.9788,1.0,0.329
CatBoost,1112,3929,1,1.0,0.8753,1.0,0.329
CatBoost,1112,3933,0,1.0,0.3579,0.0,0.329
CatBoost,1112,3934,0,1.0,0.3832,0.0,0.329
CatBoost,1112,3940,1,1.0,0.8377,1.0,0.329
CatBoost,1112,4055,1,1.0,0.8553,1.0,0.329
CatBoost,1112,4057,1,1.0,0.9489,1.0,0.329
CatBoost,1112,4065,1,1.0,0.8334,1.0,0.329
CatBoost,1112,4151,1,1.0,0.937,1.0,0.329
CatBoost,1112,4152,1,0.0,0.0586,0.0,0.329
CatBoost,1112,4158,1,0.0,0.068,0.0,0.329
CatBoost,1112,4739,1,1.0,0.9373,1.0,0.329
CatBoost,1112,5092,1,1.0,0.9459,1.0,0.329
CatBoost,1112,5100,1,1.0,0.9459,1.0,0.329
CatBoost,1112,5352,1,1.0,0.8564,1.0,0.329
CatBoost,1112,5372,1,1.0,0.8564,1.0,0.329
CatBoost,1112,5373,1,1.0,0.8564,1.0,0.329
CatBoost,1112,5968,1,1.0,0.9443,1.0,0.329
CatBoost,1112,5972,1,1.0,0.8907,1.0,0.329
CatBoost,1112,5973,0,0.0,0.0678,1.0,0.329
CatBoost,1112,5977,1,1.0,0.8141,1.0,0.329
CatBoost,1112,5978,1,1.0,0.8141,1.0,0.329
CatBoost,1112,5985,0,0.0,0.217,1.0,0.329
CatBoost,1112,5986,1,0.0,0.3224,0.0,0.329
CatBoost,1112,5987,0,0.0,0.2327,1.0,0.329
CatBoost,1112,5998,1,1.0,0.7583,1.0,0.329
CatBoost,1112,6332,1,1.0,0.9275,1.0,0.329
CatBoost,1112,6357,1,0.0,0.1625,0.0,0.329
CatBoost,1112,6422,1,0.0,0.1789,0.0,0.329
CatBoost,1112,6508,1,0.0,0.2212,0.0,0.329
CatBoost,1112,6509,0,0.0,0.0385,1.0,0.329
CatBoost,1112,6510,1,1.0,0.9552,1.0,0.329
CatBoost,1112,6512,1,1.0,0.9529,1.0,0.329
CatBoost,1112,6517,1,1.0,0.9475,1.0,0.329
CatBoost,1112,6526,1,1.0,0.7491,1.0,0.329
CatBoost,1112,6527,1,1.0,0.7491,1.0,0.329
CatBoost,1112,7116,1,0.0,0.1628,0.0,0.329
RandomForest,1114,7,1,1.0,0.8599,1.0,0.41
RandomForest,1114,8,0,0.0,0.0935,1.0,0.41
RandomForest,1114,14,1,1.0,0.8696,1.0,0.41
RandomForest,1114,501,1,1.0,0.7186,1.0,0.41
RandomForest,1114,505,1,1.0,0.4556,1.0,0.41
RandomForest,1114,755,1,1.0,0.9765,1.0,0.41
RandomForest,1114,891,1,1.0,0.9428,1.0,0.41
RandomForest,1114,1225,1,1.0,0.8843,1.0,0.41
RandomForest,1114,1255,1,1.0,0.4533,1.0,0.41
RandomForest,1114,1290,0,0.0,0.1219,1.0,0.41
RandomForest,1114,1294,0,0.0,0.113,1.0,0.41
RandomForest,1114,1295,1,1.0,0.5023,1.0,0.41
RandomForest,1114,1296,1,1.0,0.6728,1.0,0.41
RandomForest,1114,2990,1,1.0,0.4542,1.0,0.41
RandomForest,1114,3613,1,1.0,0.8947,1.0,0.41
RandomForest,1114,3615,0,1.0,0.4414,0.0,0.41
RandomForest,1114,3617,1,1.0,0.8897,1.0,0.41
RandomForest,1114,5956,0,0.0,0.1699,1.0,0.41
LightGBM,1114,7,1,1.0,0.964,1.0,0.557
LightGBM,1114,8,0,0.0,0.0322,1.0,0.557
LightGBM,1114,14,1,1.0,0.8423,1.0,0.557
LightGBM,1114,501,1,1.0,0.8635,1.0,0.557
LightGBM,1114,505,1,0.0,0.2491,0.0,0.557
LightGBM,1114,755,1,1.0,0.9906,1.0,0.557
LightGBM,1114,891,1,1.0,0.9841,1.0,0.557
LightGBM,1114,1225,1,1.0,0.9537,1.0,0.557
LightGBM,1114,1255,1,0.0,0.1575,0.0,0.557
LightGBM,1114,1290,0,0.0,0.0586,1.0,0.557
LightGBM,1114,1294,0,0.0,0.0356,1.0,0.557
LightGBM,1114,1295,1,0.0,0.1808,0.0,0.557
LightGBM,1114,1296,1,0.0,0.5216,0.0,0.557
LightGBM,1114,2990,1,0.0,0.2302,0.0,0.557
LightGBM,1114,3613,1,1.0,0.9941,1.0,0.557
LightGBM,1114,3615,0,0.0,0.2121,1.0,0.557
LightGBM,1114,3617,1,1.0,0.9933,1.0,0.557
LightGBM,1114,5956,0,0.0,0.1035,1.0,0.557
XGBoost,1114,7,1,1.0,0.9884,1.0,0.492
XGBoost,1114,8,0,0.0,0.0242,1.0,0.492
XGBoost,1114,14,1,1.0,0.8268,1.0,0.492
XGBoost,1114,501,1,1.0,0.7477,1.0,0.492
XGBoost,1114,505,1,0.0,0.2611,0.0,0.492
XGBoost,1114,755,1,1.0,0.9784,1.0,0.492
XGBoost,1114,891,1,1.0,0.9847,1.0,0.492
XGBoost,1114,1225,1,1.0,0.9845,1.0,0.492
XGBoost,1114,1255,1,0.0,0.2489,0.0,0.492
XGBoost,1114,1290,0,0.0,0.094,1.0,0.492
XGBoost,1114,1294,0,0.0,0.0935,1.0,0.492
XGBoost,1114,1295,1,0.0,0.2277,0.0,0.492
XGBoost,1114,1296,1,1.0,0.5301,1.0,0.492
XGBoost,1114,2990,1,0.0,0.259,0.0,0.492
XGBoost,1114,3613,1,1.0,0.9757,1.0,0.492
XGBoost,1114,3615,0,0.0,0.3805,1.0,0.492
XGBoost,1114,3617,1,1.0,0.9757,1.0,0.492
XGBoost,1114,5956,0,0.0,0.0706,1.0,0.492
CatBoost,1114,7,1,1.0,0.9864,1.0,0.394
CatBoost,1114,8,0,0.0,0.1012,1.0,0.394
CatBoost,1114,14,1,1.0,0.9623,1.0,0.394
CatBoost,1114,501,1,1.0,0.7208,1.0,0.394
CatBoost,1114,505,1,0.0,0.3574,0.0,0.394
CatBoost,1114,755,1,1.0,0.9901,1.0,0.394
CatBoost,1114,891,1,1.0,0.9773,1.0,0.394
CatBoost,1114,1225,1,1.0,0.9874,1.0,0.394
CatBoost,1114,1255,1,0.0,0.2682,0.0,0.394
CatBoost,1114,1290,0,0.0,0.1113,1.0,0.394
CatBoost,1114,1294,0,0.0,0.1007,1.0,0.394
CatBoost,1114,1295,1,1.0,0.4205,1.0,0.394
CatBoost,1114,1296,1,1.0,0.5986,1.0,0.394
CatBoost,1114,2990,1,0.0,0.3272,0.0,0.394
CatBoost,1114,3613,1,1.0,0.981,1.0,0.394
CatBoost,1114,3615,0,0.0,0.1519,1.0,0.394
CatBoost,1114,3617,1,1.0,0.9753,1.0,0.394
CatBoost,1114,5956,0,0.0,0.1323,1.0,0.394
RandomForest,1117,8,0,0.0,0.1905,1.0,0.443
RandomForest,1117,14,1,1.0,0.8438,1.0,0.443
RandomForest,1117,221,1,1.0,0.8746,1.0,0.443
RandomForest,1117,222,1,1.0,0.8746,1.0,0.443
RandomForest,1117,437,1,1.0,0.8442,1.0,0.443
RandomForest,1117,618,0,0.0,0.1538,1.0,0.443
RandomForest,1117,846,1,1.0,0.7401,1.0,0.443
RandomForest,1117,847,1,1.0,0.728,1.0,0.443
RandomForest,1117,1078,0,0.0,0.229,1.0,0.443
RandomForest,1117,1080,1,1.0,0.8578,1.0,0.443
RandomForest,1117,1085,1,1.0,0.7541,1.0,0.443
RandomForest,1117,1087,1,1.0,0.7541,1.0,0.443
RandomForest,1117,1088,1,1.0,0.7541,1.0,0.443
RandomForest,1117,1089,1,1.0,0.7424,1.0,0.443
RandomForest,1117,1225,1,1.0,0.817,1.0,0.443
RandomForest,1117,1255,1,1.0,0.6229,1.0,0.443
RandomForest,1117,1294,0,0.0,0.1367,1.0,0.443
RandomForest,1117,1297,0,0.0,0.1207,1.0,0.443
RandomForest,1117,2401,1,1.0,0.8236,1.0,0.443
RandomForest,1117,2990,1,1.0,0.6142,1.0,0.443
RandomForest,1117,3613,1,1.0,0.8354,1.0,0.443
RandomForest,1117,4010,0,0.0,0.2652,1.0,0.443
LightGBM,1117,8,0,1.0,0.1716,0.0,0.116
LightGBM,1117,14,1,1.0,0.992,1.0,0.116
LightGBM,1117,221,1,1.0,0.9693,1.0,0.116
LightGBM,1117,222,1,1.0,0.9693,1.0,0.116
LightGBM,1117,437,1,1.0,0.9367,1.0,0.116
LightGBM,1117,618,0,1.0,0.191,0.0,0.116
LightGBM,1117,846,1,1.0,0.9495,1.0,0.116
LightGBM,1117,847,1,1.0,0.9657,1.0,0.116
LightGBM,1117,1078,0,1.0,0.2177,0.0,0.116
LightGBM,1117,1080,1,1.0,0.9917,1.0,0.116
LightGBM,1117,1085,1,1.0,0.781,1.0,0.116
LightGBM,1117,1087,1,1.0,0.781,1.0,0.116
LightGBM,1117,1088,1,1.0,0.781,1.0,0.116
LightGBM,1117,1089,1,1.0,0.9154,1.0,0.116
LightGBM,1117,1225,1,1.0,0.9868,1.0,0.116
LightGBM,1117,1255,1,1.0,0.7875,1.0,0.116
LightGBM,1117,1294,0,0.0,0.0168,1.0,0.116
LightGBM,1117,1297,0,0.0,0.0884,1.0,0.116
LightGBM,1117,2401,1,1.0,0.9924,1.0,0.116
LightGBM,1117,2990,1,1.0,0.5684,1.0,0.116
LightGBM,1117,3613,1,1.0,0.9804,1.0,0.116
LightGBM,1117,4010,0,0.0,0.0923,1.0,0.116
XGBoost,1117,8,0,1.0,0.1433,0.0,0.133
XGBoost,1117,14,1,1.0,0.979,1.0,0.133
XGBoost,1117,221,1,1.0,0.909,1.0,0.133
XGBoost,1117,222,1,1.0,0.909,1.0,0.133
XGBoost,1117,437,1,1.0,0.8849,1.0,0.133
XGBoost,1117,618,0,0.0,0.0822,1.0,0.133
XGBoost,1117,846,1,1.0,0.6932,1.0,0.133
XGBoost,1117,847,1,1.0,0.7301,1.0,0.133
XGBoost,1117,1078,0,1.0,0.1794,0.0,0.133
XGBoost,1117,1080,1,1.0,0.9186,1.0,0.133
XGBoost,1117,1085,1,1.0,0.6701,1.0,0.133
XGBoost,1117,1087,1,1.0,0.6701,1.0,0.133
XGBoost,1117,1088,1,1.0,0.6701,1.0,0.133
XGBoost,1117,1089,1,1.0,0.7368,1.0,0.133
XGBoost,1117,1225,1,1.0,0.9731,1.0,0.133
XGBoost,1117,1255,1,1.0,0.5627,1.0,0.133
XGBoost,1117,1294,0,0.0,0.0901,1.0,0.133
XGBoost,1117,1297,0,0.0,0.0783,1.0,0.133
XGBoost,1117,2401,1,1.0,0.9782,1.0,0.133
XGBoost,1117,2990,1,1.0,0.4504,1.0,0.133
XGBoost,1117,3613,1,1.0,0.9759,1.0,0.133
XGBoost,1117,4010,0,1.0,0.282,0.0,0.133
CatBoost,1117,8,0,1.0,0.271,0.0,0.247
CatBoost,1117,14,1,1.0,0.9899,1.0,0.247
CatBoost,1117,221,1,1.0,0.916,1.0,0.247
CatBoost,1117,222,1,1.0,0.916,1.0,0.247
CatBoost,1117,437,1,1.0,0.881,1.0,0.247
CatBoost,1117,618,0,0.0,0.1251,1.0,0.247
CatBoost,1117,846,1,1.0,0.8657,1.0,0.247
CatBoost,1117,847,1,1.0,0.8583,1.0,0.247
CatBoost,1117,1078,0,0.0,0.2111,1.0,0.247
CatBoost,1117,1080,1,1.0,0.8883,1.0,0.247
CatBoost,1117,1085,1,1.0,0.802,1.0,0.247
CatBoost,1117,1087,1,1.0,0.802,1.0,0.247
CatBoost,1117,1088,1,1.0,0.802,1.0,0.247
CatBoost,1117,1089,1,1.0,0.7424,1.0,0.247
CatBoost,1117,1225,1,1.0,0.9845,1.0,0.247
CatBoost,1117,1255,1,1.0,0.7684,1.0,0.247
CatBoost,1117,1294,0,0.0,0.1365,1.0,0.247
CatBoost,1117,1297,0,0.0,0.0889,1.0,0.247
CatBoost,1117,2401,1,1.0,0.9677,1.0,0.247
CatBoost,1117,2990,1,1.0,0.5364,1.0,0.247
CatBoost,1117,3613,1,1.0,0.9439,1.0,0.247
CatBoost,1117,4010,0,0.0,0.2176,1.0,0.247
RandomForest,1118,144,1,1.0,0.8689,1.0,0.231
RandomForest,1118,157,1,1.0,0.625,1.0,0.231
RandomForest,1118,191,1,1.0,0.8015,1.0,0.231
RandomForest,1118,223,1,1.0,0.9292,1.0,0.231
RandomForest,1118,230,1,1.0,0.7629,1.0,0.231
RandomForest,1118,231,1,1.0,0.767,1.0,0.231
RandomForest,1118,275,1,1.0,0.9262,1.0,0.231
RandomForest,1118,294,1,1.0,0.9262,1.0,0.231
RandomForest,1118,297,1,1.0,0.7136,1.0,0.231
RandomForest,1118,298,1,1.0,0.7136,1.0,0.231
RandomForest,1118,376,0,1.0,0.7446,0.0,0.231
RandomForest,1118,402,1,1.0,0.8196,1.0,0.231
RandomForest,1118,403,1,1.0,0.8041,1.0,0.231
RandomForest,1118,425,1,1.0,0.916,1.0,0.231
RandomForest,1118,426,1,1.0,0.916,1.0,0.231
RandomForest,1118,427,1,1.0,0.916,1.0,0.231
RandomForest,1118,428,1,1.0,0.916,1.0,0.231
RandomForest,1118,483,0,1.0,0.834,0.0,0.231
RandomForest,1118,702,0,1.0,0.8029,0.0,0.231
RandomForest,1118,850,1,1.0,0.6466,1.0,0.231
RandomForest,1118,851,1,1.0,0.9107,1.0,0.231
RandomForest,1118,857,0,0.0,0.1745,1.0,0.231
RandomForest,1118,860,1,1.0,0.9103,1.0,0.231
RandomForest,1118,861,1,1.0,0.5518,1.0,0.231
RandomForest,1118,1054,1,1.0,0.7671,1.0,0.231
RandomForest,1118,1077,1,1.0,0.9179,1.0,0.231
RandomForest,1118,1082,1,1.0,0.9612,1.0,0.231
RandomForest,1118,1127,0,0.0,0.1947,1.0,0.231
RandomForest,1118,1135,1,1.0,0.9193,1.0,0.231
RandomForest,1118,1136,1,1.0,0.9193,1.0,0.231
RandomForest,1118,1137,1,1.0,0.9193,1.0,0.231
RandomForest,1118,1138,1,1.0,0.9193,1.0,0.231
RandomForest,1118,1140,1,1.0,0.9193,1.0,0.231
RandomForest,1118,1145,1,1.0,0.9402,1.0,0.231
RandomForest,1118,1148,1,1.0,0.9402,1.0,0.231
RandomForest,1118,1149,1,1.0,0.9409,1.0,0.231
RandomForest,1118,1150,1,1.0,0.9402,1.0,0.231
RandomForest,1118,1151,1,1.0,0.9409,1.0,0.231
RandomForest,1118,1152,1,1.0,0.9402,1.0,0.231
RandomForest,1118,1153,1,1.0,0.9402,1.0,0.231
RandomForest,1118,1154,1,1.0,0.9402,1.0,0.231
RandomForest,1118,1157,1,1.0,0.9402,1.0,0.231
RandomForest,1118,1158,1,1.0,0.9451,1.0,0.231
RandomForest,1118,1159,1,1.0,0.9402,1.0,0.231
